Season,Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
2015,Kiira Dosdall,MET,D,14694401,2016-08-23,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Madison Packer,MET,F,14694401,2016-08-23,BOS,MET,1,0,0,1,1,0.9400000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Meghan Fardelmann,MET,F,14694401,2016-08-23,BOS,MET,1,0,0,1,1,0.9400000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Nana Fujimoto,MET,G,14694401,2016-08-23,BOS,MET,0,0,0,0,0,4.0200000000000005,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,43,2
2015,Taylor Holze,MET,F,14694401,2016-08-23,BOS,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Alyssa Wohlfeiler,CTW,F|D,14694525,2016-08-23,BUF,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Amanda Makel,BUF,G,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,0.6800000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,1
2015,Brianne Mclaughlin,BUF,G,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-3.7399999999999998,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,9,5
2015,Brittany Dougherty,CTW,F,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Danielle Ward,CTW,F,14694525,2016-08-23,BUF,CTW,0,1,0,1,1,0.3,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Devon Skeats,BUF,F,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Emily Pfalzer,BUF,D,14694525,2016-08-23,BUF,CTW,0,1,3,4,1,2.56,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,Hayley Williams,BUF,F,14694525,2016-08-23,BUF,CTW,1,0,0,1,1,0.77,1,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Jaimie Leonoff,CTW,G,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,0.40000000000000013,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,1
2015,Jessica Koizumi,CTW,F,14694525,2016-08-23,BUF,CTW,1,0,1,2,1,1.7500000000000002,1,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,Jordan Brickner,CTW,D,14694525,2016-08-23,BUF,CTW,0,2,1,3,2,1.92,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Kaleigh Fratkin,CTW,D,14694525,2016-08-23,BUF,CTW,2,1,1,4,3,3.3300000000000005,2,0,0,NA,2,1,0,0,0,0,0,0,2,0,0,0,0
2015,Kelley Steadman,BUF,F,14694525,2016-08-23,BUF,CTW,2,1,1,4,3,3.5000000000000004,2,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0
2015,Kelli Stack,CTW,F,14694525,2016-08-23,BUF,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kelly Babstock,CTW,F,14694525,2016-08-23,BUF,CTW,1,1,0,2,2,1.7500000000000002,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0
2015,Kelly McDonald,BUF,D,14694525,2016-08-23,BUF,CTW,0,2,0,2,2,1.28,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Kourtney Kunichika,BUF,F,14694525,2016-08-23,BUF,CTW,2,0,0,2,2,2.22,2,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,Megan Bozek,BUF,D,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Meghan Duggan,BUF,F,14694525,2016-08-23,BUF,CTW,1,1,1,3,2,2.39,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,Micaela Long,CTW,F,14694525,2016-08-23,BUF,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,Nicole Stock,CTW,G,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-2.0599999999999996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,21,5
2015,Paige Harrington,BUF,D,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Sam Faber,CTW,F,14694525,2016-08-23,BUF,CTW,1,0,0,1,1,0.9400000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Shannon Doyle,CTW,D,14694525,2016-08-23,BUF,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,Shelby Bram,BUF,F,14694525,2016-08-23,BUF,CTW,0,1,1,2,1,1.28,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0
2015,Shiann Darkangelo,CTW,F,14694525,2016-08-23,BUF,CTW,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Tatiana Rafter,BUF,F,14694525,2016-08-23,BUF,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Alyssa Gagliardi,BOS,D,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Amanda Pelkey,BOS,F,14695854,2016-08-23,BOS,CTW,1,0,0,1,1,1.11,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,Brianna Decker,BOS,F,14695854,2016-08-23,BOS,CTW,0,2,0,2,2,0.94,0,0,0,NA,0,2,0,0,0,0,0,0,4,0,0,0,0
2015,Brittany Dougherty,CTW,F,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Brittany Ott,BOS,G,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,-1.3199999999999998,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,3
2015,Gigi Marvin,BOS,D,14695854,2016-08-23,BOS,CTW,0,0,1,1,0,0.47,0,0,0,NA,0,0,1,0,0,0,0,0,2,0,0,0,0
2015,Jaimie Leonoff,CTW,G,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,3.7200000000000006,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,48,3
2015,Jessica Koizumi,CTW,F,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Jordan Brickner,CTW,D,14695854,2016-08-23,BOS,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kacey Bellamy,BOS,D,14695854,2016-08-23,BOS,CTW,1,0,1,2,1,1.7500000000000002,1,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0
2015,Kaleigh Fratkin,CTW,D,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kate Buesser,CTW,F,14695854,2016-08-23,BOS,CTW,0,1,0,1,1,0.47,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
2015,Kelli Stack,CTW,F,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Kelly Babstock,CTW,F,14695854,2016-08-23,BOS,CTW,0,0,2,2,0,1.11,0,0,0,NA,0,0,0,0,0,1,0,0,2,0,0,0,0
2015,Lauren Slebodnick,BOS,G,14695854,2016-08-23,BOS,CTW,0,0,0,0,0,0.40000000000000013,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,10,1
2015,Molly Engstrom,CTW,D,14695854,2016-08-23,BOS,CTW,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,Rachel Llanes,BOS,F,14695854,2016-08-23,BOS,CTW,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Shannon Doyle,CTW,D,14695854,2016-08-23,BOS,CTW,1,1,0,2,2,1.5800000000000003,1,0,0,NA,1,0,0,0,1,0,0,0,2,0,0,0,0
2015,Shiann Darkangelo,CTW,F,14695854,2016-08-23,BOS,CTW,2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Yekaterina Smolentseva,CTW,F,14695854,2016-08-23,BOS,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,Bray Ketchum,MET,F,14696016,2016-08-23,MET,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Brianne Mclaughlin,BUF,G,14696016,2016-08-23,MET,BUF,0,0,0,0,0,3.62,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,33,1
2015,Celeste Brown,MET,F,14696016,2016-08-23,MET,BUF,0,0,0,0,0,-0.51,0,0,0,NA,0,0,0,0,0,0,0,0,6,0,0,0,0
2015,Devon Skeats,BUF,F,14696016,2016-08-23,MET,BUF,2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Hailey Browne,BUF,F,14696016,2016-08-23,MET,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Hannah McGowan,BUF,F,14696016,2016-08-23,MET,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Jenny Scrivens,MET,G,14696016,2016-08-23,MET,BUF,0,0,0,0,0,0.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,0
2015,Kelly McDonald,BUF,D,14696016,2016-08-23,MET,BUF,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kiira Dosdall,MET,D,14696016,2016-08-23,MET,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Kourtney Kunichika,BUF,F,14696016,2016-08-23,MET,BUF,0,1,0,1,1,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Madison Packer,MET,F,14696016,2016-08-23,MET,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Megan Bozek,BUF,D,14696016,2016-08-23,MET,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Meghan Fardelmann,MET,F,14696016,2016-08-23,MET,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Nana Fujimoto,MET,G,14696016,2016-08-23,MET,BUF,0,0,0,0,0,2.7600000000000007,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,34,2
2015,Alyssa Gagliardi,BOS,D,14752032,2016-08-30,BOS,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Amanda Makel,BUF,G,14752032,2016-08-30,BOS,BUF,0,0,1,1,0,1.3600000000000003,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,2
2015,Amanda Pelkey,BOS,F,14752032,2016-08-30,BOS,BUF,1,0,0,1,1,1.11,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,Blake Bolden,BOS,D,14752032,2016-08-30,BOS,BUF,0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Brianna Decker,BOS,F,14752032,2016-08-30,BOS,BUF,0,1,0,1,1,0.47,0,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
2015,Brianne Mclaughlin,BUF,G,14752032,2016-08-30,BOS,BUF,0,0,0,0,0,-3.04,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,14,5
2015,Brittany Ott,BOS,G,14752032,2016-08-30,BOS,BUF,0,0,0,0,0,-0.019999999999999907,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,7,1
2015,Corinne Buie,BOS,F,14752032,2016-08-30,BOS,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Devon Skeats,BUF,F,14752032,2016-08-30,BOS,BUF,3,1,0,4,4,3.8000000000000003,3,0,0,NA,2,1,0,0,0,0,0,0,2,0,0,0,0
2015,Emily Field,BOS,F,14752032,2016-08-30,BOS,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Emily Pfalzer,BUF,D,14752032,2016-08-30,BOS,BUF,1,0,0,1,1,0.9400000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Hailey Browne,BUF,F,14752032,2016-08-30,BOS,BUF,1,3,0,4,4,2.86,1,0,0,NA,1,2,0,0,0,0,0,0,2,0,0,0,0
2015,Hilary Knight,BOS,F,14752032,2016-08-30,BOS,BUF,1,2,0,3,3,2.22,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Jillian Dempsey,BOS,F,14752032,2016-08-30,BOS,BUF,2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Jordan Smelker,BOS,F,14752032,2016-08-30,BOS,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kacey Bellamy,BOS,D,14752032,2016-08-30,BOS,BUF,0,0,1,1,0,0.47,0,0,0,NA,0,0,1,0,0,0,0,0,2,0,0,0,0
2015,Kelly Cooke,BOS,F,14752032,2016-08-30,BOS,BUF,0,1,1,2,1,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kourtney Kunichika,BUF,F,14752032,2016-08-30,BOS,BUF,1,0,2,3,1,2.39,1,0,0,NA,0,0,2,0,0,0,0,0,0,0,0,0,0
2015,Lauren Slebodnick,BOS,G,14752032,2016-08-30,BOS,BUF,0,0,0,0,0,-3.32,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,5
2015,Megan Bozek,BUF,D,14752032,2016-08-30,BOS,BUF,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,Rachel Llanes,BOS,F,14752032,2016-08-30,BOS,BUF,1,2,0,3,3,2.39,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Shelby Bram,BUF,F,14752032,2016-08-30,BOS,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Amanda Pelkey,BOS,F,14752514,2016-09-02,BOS,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Ashley Johnston,MET,D,14752514,2016-09-02,BOS,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Blake Bolden,BOS,D,14752514,2016-09-02,BOS,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Brianna Decker,BOS,F,14752514,2016-09-02,BOS,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Brittany Ott,BOS,G,14752514,2016-09-02,BOS,MET,0,0,0,0,0,2.3600000000000003,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,1
2015,Corinne Buie,BOS,F,14752514,2016-09-02,BOS,MET,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Emily Field,BOS,F,14752514,2016-09-02,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Gigi Marvin,BOS,D,14752514,2016-09-02,BOS,MET,0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Hilary Knight,BOS,F,14752514,2016-09-02,BOS,MET,2,0,0,2,2,2.0500000000000003,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Janine Weber,MET,F,14752514,2016-09-02,BOS,MET,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Jenny Scrivens,MET,G,14752514,2016-09-02,BOS,MET,0,0,0,0,0,2.4800000000000004,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,2
2015,Jillian Dempsey,BOS,F,14752514,2016-09-02,BOS,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Ludmila Belyakova,MET,F,14752514,2016-09-02,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Meghan Fardelmann,MET,F,14752514,2016-09-02,BOS,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Taylor Holze,MET,F,14752514,2016-09-02,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Zoe Hickel,BOS,F,14752514,2016-09-02,BOS,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Amanda Makel,BUF,G,14800131,2016-09-02,CTW,BUF,0,0,0,0,0,1.08,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,2
2015,Danielle Ward,CTW,F,14800131,2016-09-02,CTW,BUF,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Devon Skeats,BUF,F,14800131,2016-09-02,CTW,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Emily Pfalzer,BUF,D,14800131,2016-09-02,CTW,BUF,0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Erin Zach,BUF,F,14800131,2016-09-02,CTW,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Hailey Browne,BUF,F,14800131,2016-09-02,CTW,BUF,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Jaimie Leonoff,CTW,G,14800131,2016-09-02,CTW,BUF,0,1,0,1,1,3.880000000000001,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,42,2
2015,Kaleigh Fratkin,CTW,D,14800131,2016-09-02,CTW,BUF,1,0,0,1,1,0.77,1,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Kelly McDonald,BUF,D,14800131,2016-09-02,CTW,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0
2015,Kourtney Kunichika,BUF,F,14800131,2016-09-02,CTW,BUF,0,0,1,1,0,0.64,0,0,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0
2015,Meghan Duggan,BUF,F,14800131,2016-09-02,CTW,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Molly Engstrom,CTW,D,14800131,2016-09-02,CTW,BUF,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Sam Faber,CTW,F,14800131,2016-09-02,CTW,BUF,1,0,1,2,1,1.5800000000000003,1,0,0,NA,1,0,0,0,0,0,0,0,2,0,0,0,0
2015,Shelby Bram,BUF,F,14800131,2016-09-02,CTW,BUF,1,0,0,1,1,1.11,1,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0
2015,Shiann Darkangelo,CTW,F,14800131,2016-09-02,CTW,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Alyssa Wohlfeiler,CTW,F|D,14800458,2016-09-02,MET,CTW,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Ashley Johnston,MET,D,14800458,2016-09-02,MET,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Bray Ketchum,MET,F,14800458,2016-09-02,MET,CTW,2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Brooke Ammerman,MET,F,14800458,2016-09-02,MET,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Danielle Ward,CTW,F,14800458,2016-09-02,MET,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Elena Orlando,MET,D,14800458,2016-09-02,MET,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Jaimie Leonoff,CTW,G,14800458,2016-09-02,MET,CTW,0,0,0,0,0,1.9000000000000004,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,35,3
2015,Janine Weber,MET,F,14800458,2016-09-02,MET,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Jenny Scrivens,MET,G,14800458,2016-09-02,MET,CTW,0,0,0,0,0,3.16,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,44,3
2015,Kaleigh Fratkin,CTW,D,14800458,2016-09-02,MET,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kelli Stack,CTW,F,14800458,2016-09-02,MET,CTW,0,0,2,2,0,1.28,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kelly Babstock,CTW,F,14800458,2016-09-02,MET,CTW,0,2,0,2,2,1.11,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Kiira Dosdall,MET,D,14800458,2016-09-02,MET,CTW,0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Ludmila Belyakova,MET,F,14800458,2016-09-02,MET,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Madison Packer,MET,F,14800458,2016-09-02,MET,CTW,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Moran Fritz-Ward,MET,F,14800458,2016-09-02,MET,CTW,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Sam Faber,CTW,F,14800458,2016-09-02,MET,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Shiann Darkangelo,CTW,F,14800458,2016-09-02,MET,CTW,2,0,0,2,2,2.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Sydney Kidd,MET,D,14800458,2016-09-02,MET,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Yekaterina Smolentseva,CTW,F,14800458,2016-09-02,MET,CTW,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Amanda Pelkey,BOS,F,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Brianne Mclaughlin,BUF,G,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,5.300000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,45,1
2015,Brittany Ott,BOS,G,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,3.3600000000000003,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,24,0
2015,Hailey Browne,BUF,F,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Hilary Knight,BOS,F,14800529,2016-09-02,BOS,BUF,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Jordan Smelker,BOS,F,14800529,2016-09-02,BOS,BUF,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kelly McDonald,BUF,D,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Rachel Llanes,BOS,F,14800529,2016-09-02,BOS,BUF,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Amanda Makel,BUF,G,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.17999999999999972,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,13,2
2015,Amber Moore,MET,D,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.34,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,0,0,0
2015,Ashley Johnston,MET,D,14800573,2016-09-02,BUF,MET,0,1,1,2,1,1.28,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,Bray Ketchum,MET,F,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Brianne Mclaughlin,BUF,G,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-2.6199999999999997,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,17,5
2015,Celeste Brown,MET,F,14800573,2016-09-02,BUF,MET,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Devon Skeats,BUF,F,14800573,2016-09-02,BUF,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Elena Orlando,MET,D,14800573,2016-09-02,BUF,MET,0,1,0,1,1,0.47,0,0,0,NA,0,0,0,0,1,0,0,0,2,0,0,0,0
2015,Hailey Browne,BUF,F,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Hayley Williams,BUF,F,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2015,Janine Weber,MET,F,14800573,2016-09-02,BUF,MET,2,0,1,3,2,2.8600000000000003,2,0,0,NA,0,0,0,1,0,1,0,0,0,0,0,0,0
2015,Jessica Fickel,BUF,F,14800573,2016-09-02,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
